"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","EMP","TOT","PC_WKGPOP","A","2014",72.8,
"DEU","EMP","TOT","PC_WKGPOP","A","2015",73,
"DEU","EMP","TOT","PC_WKGPOP","A","2016",73.675,
"DEU","EMP","TOT","PC_WKGPOP","A","2017",74.25,
"DEU","EMP","TOT","PC_WKGPOP","A","2018",74.9,
"DEU","EMP","TOT","PC_WKGPOP","A","2019",75.65,"B"
"DEU","EMP","TOT","PC_WKGPOP","A","2020",76.15579,"E"
"DEU","EMP","TOT","PC_WKGPOP","A","2021",75.775,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2005",59.575,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2006",61.45,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2007",63.175,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2008",64.3,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2009",64.325,"B"
"DEU","EMP","WOMEN","PC_WKGPOP","A","2010",65.35,"B"
"DEU","EMP","WOMEN","PC_WKGPOP","A","2011",66.925,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2012",67.2,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2013",68.05,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2014",68.575,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2015",69.025,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2016",69.875,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2017",70.575,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2018",71.15,
"DEU","EMP","WOMEN","PC_WKGPOP","A","2019",71.85,"B"
"DEU","EMP","WOMEN","PC_WKGPOP","A","2020",73.19917,"E"
"DEU","EMP","WOMEN","PC_WKGPOP","A","2021",72.2,
"GRC","EMP","MEN","THND_PER","A","1961",2302,
"GRC","EMP","MEN","THND_PER","A","1971",2280,
"GRC","EMP","MEN","THND_PER","A","1977",2279,
"GRC","EMP","MEN","THND_PER","A","1978",2290,
"GRC","EMP","MEN","THND_PER","A","1979",2327,
"GRC","EMP","MEN","THND_PER","A","1980",2362,
"GRC","EMP","MEN","THND_PER","A","1981",2415.063,
"GRC","EMP","MEN","THND_PER","A","1982",2413.3,
"GRC","EMP","MEN","THND_PER","A","1983",2352.731,
"GRC","EMP","MEN","THND_PER","A","1984",2334.668,
"GRC","EMP","MEN","THND_PER","A","1985",2363.883,
"GRC","EMP","MEN","THND_PER","A","1986",2370.586,
"GRC","EMP","MEN","THND_PER","A","1987",2355.897,
"GRC","EMP","MEN","THND_PER","A","1988",2375.276,
"GRC","EMP","MEN","THND_PER","A","1989",2379.702,
"GRC","EMP","MEN","THND_PER","A","1990",2405.185,
"GRC","EMP","MEN","THND_PER","A","1991",2403.552,
"GRC","EMP","MEN","THND_PER","A","1992",2399.943,
"GRC","EMP","MEN","THND_PER","A","1993",2416.545,
"GRC","EMP","MEN","THND_PER","A","1994",2449.439,
"GRC","EMP","MEN","THND_PER","A","1995",2449.168,
"GRC","EMP","MEN","THND_PER","A","1996",2467.371,
"GRC","EMP","MEN","THND_PER","A","1997",2438.556,
"GRC","EMP","MEN","THND_PER","A","1998",2556.225,
"GRC","EMP","MEN","THND_PER","A","1999",2547.125,
"GRC","EMP","MEN","THND_PER","A","2000",2573.125,"B"
"GRC","EMP","MEN","THND_PER","A","2001",2649.625,
"GRC","EMP","MEN","THND_PER","A","2002",2670.15,
"GRC","EMP","MEN","THND_PER","A","2003",2709.15,"B"
"GRC","EMP","MEN","THND_PER","A","2004",2711.275,"B"
"GRC","EMP","MEN","THND_PER","A","2005",2733.5,
"GRC","EMP","MEN","THND_PER","A","2006",2762.375,
"GRC","EMP","MEN","THND_PER","A","2007",2777.3,
"GRC","EMP","MEN","THND_PER","A","2008",2786.675,"B"
"GRC","EMP","MEN","THND_PER","A","2009",2722.3,
"GRC","EMP","MEN","THND_PER","A","2010",2600.5,
"GRC","EMP","MEN","THND_PER","A","2011",2390.25,
"GRC","EMP","MEN","THND_PER","A","2012",2168.275,
"GRC","EMP","MEN","THND_PER","A","2013",2065.275,
"GRC","EMP","MEN","THND_PER","A","2014",2056.05,
"GRC","EMP","MEN","THND_PER","A","2015",2086.4,
"GRC","EMP","MEN","THND_PER","A","2016",2129.275,
"GRC","EMP","MEN","THND_PER","A","2017",2180.725,
"GRC","EMP","MEN","THND_PER","A","2018",2238.175,
"GRC","EMP","MEN","THND_PER","A","2019",2266.325,
"GRC","EMP","MEN","THND_PER","A","2020",2233.475,"B"
"GRC","EMP","MEN","THND_PER","A","2021",2270.175,
"GRC","EMP","TOT","THND_PER","A","1961",3401,
"GRC","EMP","TOT","THND_PER","A","1971",3143,
"GRC","EMP","TOT","THND_PER","A","1977",3262,
"GRC","EMP","TOT","THND_PER","A","1978",3276,
"GRC","EMP","TOT","THND_PER","A","1979",3311,
"GRC","EMP","TOT","THND_PER","A","1980",3356,
"GRC","EMP","TOT","THND_PER","A","1981",3516.531,
"GRC","EMP","TOT","THND_PER","A","1982",3482.6,
"GRC","EMP","TOT","THND_PER","A","1983",3493.664,
"GRC","EMP","TOT","THND_PER","A","1984",3490.734,
"GRC","EMP","TOT","THND_PER","A","1985",3577.614,
"GRC","EMP","TOT","THND_PER","A","1986",3591.742,
"GRC","EMP","TOT","THND_PER","A","1987",3589.961,
"GRC","EMP","TOT","THND_PER","A","1988",3651.163,
"GRC","EMP","TOT","THND_PER","A","1989",3663.067,
"GRC","EMP","TOT","THND_PER","A","1990",3713.21,
"GRC","EMP","TOT","THND_PER","A","1991",3628.272,
"GRC","EMP","TOT","THND_PER","A","1992",3680.039,
"GRC","EMP","TOT","THND_PER","A","1993",3715.363,
"GRC","EMP","TOT","THND_PER","A","1994",3786.157,
"GRC","EMP","TOT","THND_PER","A","1995",3820.51,
"GRC","EMP","TOT","THND_PER","A","1996",3868.283,
"GRC","EMP","TOT","THND_PER","A","1997",3853.335,
"GRC","EMP","TOT","THND_PER","A","1998",4017.9,
"GRC","EMP","TOT","THND_PER","A","1999",4031.3,
"GRC","EMP","TOT","THND_PER","A","2000",4088.475,"B"
"GRC","EMP","TOT","THND_PER","A","2001",4202.175,
"GRC","EMP","TOT","THND_PER","A","2002",4264.775,
"GRC","EMP","TOT","THND_PER","A","2003",4353.175,"B"
"GRC","EMP","TOT","THND_PER","A","2004",4389.3,"B"
"GRC","EMP","TOT","THND_PER","A","2005",4443.5,
"GRC","EMP","TOT","THND_PER","A","2006",4527.525,
"GRC","EMP","TOT","THND_PER","A","2007",4563.975,
"GRC","EMP","TOT","THND_PER","A","2008",4610.375,"B"
"GRC","EMP","TOT","THND_PER","A","2009",4555.95,
"GRC","EMP","TOT","THND_PER","A","2010",4389.675,
"GRC","EMP","TOT","THND_PER","A","2011",4054.325,
"GRC","EMP","TOT","THND_PER","A","2012",3694.975,
"GRC","EMP","TOT","THND_PER","A","2013",3513.15,
"GRC","EMP","TOT","THND_PER","A","2014",3536.25,
"GRC","EMP","TOT","THND_PER","A","2015",3610.675,
"GRC","EMP","TOT","THND_PER","A","2016",3673.55,
"GRC","EMP","TOT","THND_PER","A","2017",3752.675,
"GRC","EMP","TOT","THND_PER","A","2018",3827.95,
"GRC","EMP","TOT","THND_PER","A","2019",3911.025,
"GRC","EMP","TOT","THND_PER","A","2020",3875.375,"B"
"GRC","EMP","TOT","THND_PER","A","2021",3928,
"GRC","EMP","WOMEN","THND_PER","A","1961",1099,
"GRC","EMP","WOMEN","THND_PER","A","1971",863,
"GRC","EMP","WOMEN","THND_PER","A","1977",983,
"GRC","EMP","WOMEN","THND_PER","A","1978",986,
"GRC","EMP","WOMEN","THND_PER","A","1979",984,
"GRC","EMP","WOMEN","THND_PER","A","1980",994,
"GRC","EMP","WOMEN","THND_PER","A","1981",1101.468,
"GRC","EMP","WOMEN","THND_PER","A","1982",1069.3,
"GRC","EMP","WOMEN","THND_PER","A","1983",1140.933,
"GRC","EMP","WOMEN","THND_PER","A","1984",1156.066,
"GRC","EMP","WOMEN","THND_PER","A","1985",1213.731,
"GRC","EMP","WOMEN","THND_PER","A","1986",1221.156,
"GRC","EMP","WOMEN","THND_PER","A","1987",1234.064,
"GRC","EMP","WOMEN","THND_PER","A","1988",1275.886,
"GRC","EMP","WOMEN","THND_PER","A","1989",1283.365,
"GRC","EMP","WOMEN","THND_PER","A","1990",1308.026,
"GRC","EMP","WOMEN","THND_PER","A","1991",1224.72,
"GRC","EMP","WOMEN","THND_PER","A","1992",1280.096,
"GRC","EMP","WOMEN","THND_PER","A","1993",1298.818,
"GRC","EMP","WOMEN","THND_PER","A","1994",1336.718,
"GRC","EMP","WOMEN","THND_PER","A","1995",1371.342,
"GRC","EMP","WOMEN","THND_PER","A","1996",1400.912,
"GRC","EMP","WOMEN","THND_PER","A","1997",1414.779,
"GRC","EMP","WOMEN","THND_PER","A","1998",1461.675,
"GRC","EMP","WOMEN","THND_PER","A","1999",1484.175,
"GRC","EMP","WOMEN","THND_PER","A","2000",1515.35,"B"
"GRC","EMP","WOMEN","THND_PER","A","2001",1552.55,
"GRC","EMP","WOMEN","THND_PER","A","2002",1594.625,
"GRC","EMP","WOMEN","THND_PER","A","2003",1643.95,"B"
"GRC","EMP","WOMEN","THND_PER","A","2004",1678,"B"
"GRC","EMP","WOMEN","THND_PER","A","2005",1709.975,
"GRC","EMP","WOMEN","THND_PER","A","2006",1765.125,
"GRC","EMP","WOMEN","THND_PER","A","2007",1786.675,
"GRC","EMP","WOMEN","THND_PER","A","2008",1823.675,"B"
"GRC","EMP","WOMEN","THND_PER","A","2009",1833.65,
"GRC","EMP","WOMEN","THND_PER","A","2010",1789.175,
"GRC","EMP","WOMEN","THND_PER","A","2011",1664.1,
"GRC","EMP","WOMEN","THND_PER","A","2012",1526.7,
"GRC","EMP","WOMEN","THND_PER","A","2013",1447.9,
"GRC","EMP","WOMEN","THND_PER","A","2014",1480.2,
"GRC","EMP","WOMEN","THND_PER","A","2015",1524.325,
"GRC","EMP","WOMEN","THND_PER","A","2016",1544.25,
"GRC","EMP","WOMEN","THND_PER","A","2017",1571.925,
"GRC","EMP","WOMEN","THND_PER","A","2018",1589.75,
"GRC","EMP","WOMEN","THND_PER","A","2019",1644.7,
"GRC","EMP","WOMEN","THND_PER","A","2020",1641.925,"B"
"GRC","EMP","WOMEN","THND_PER","A","2021",1657.8,
"GRC","EMP","MEN","PC_WKGPOP","A","1998",71.75,
"GRC","EMP","MEN","PC_WKGPOP","A","1999",71.1,
"GRC","EMP","MEN","PC_WKGPOP","A","2000",71.525,"B"
"GRC","EMP","MEN","PC_WKGPOP","A","2001",71.275,
"GRC","EMP","MEN","PC_WKGPOP","A","2002",71.875,
"GRC","EMP","MEN","PC_WKGPOP","A","2003",72.8,"B"
"GRC","EMP","MEN","PC_WKGPOP","A","2004",73,"B"
"GRC","EMP","MEN","PC_WKGPOP","A","2005",73.425,
"GRC","EMP","MEN","PC_WKGPOP","A","2006",73.925,
"GRC","EMP","MEN","PC_WKGPOP","A","2007",74.2,
"GRC","EMP","MEN","PC_WKGPOP","A","2008",74.375,"B"
"GRC","EMP","MEN","PC_WKGPOP","A","2009",73.05,
"GRC","EMP","MEN","PC_WKGPOP","A","2010",70.425,
"GRC","EMP","MEN","PC_WKGPOP","A","2011",65.375,
"GRC","EMP","MEN","PC_WKGPOP","A","2012",59.875,
"GRC","EMP","MEN","PC_WKGPOP","A","2013",57.675,
"GRC","EMP","MEN","PC_WKGPOP","A","2014",58,
"GRC","EMP","MEN","PC_WKGPOP","A","2015",59.525,
"GRC","EMP","MEN","PC_WKGPOP","A","2016",60.95,
"GRC","EMP","MEN","PC_WKGPOP","A","2017",62.7,
"GRC","EMP","MEN","PC_WKGPOP","A","2018",64.65,
"GRC","EMP","MEN","PC_WKGPOP","A","2019",65.825,
"GRC","EMP","MEN","PC_WKGPOP","A","2020",62.85,
"GRC","EMP","MEN","PC_WKGPOP","A","2021",66.45,
"GRC","EMP","TOT","PC_WKGPOP","A","1998",55.975,
"GRC","EMP","TOT","PC_WKGPOP","A","1999",55.9,
"GRC","EMP","TOT","PC_WKGPOP","A","2000",56.45,"B"
"GRC","EMP","TOT","PC_WKGPOP","A","2001",56.325,
"GRC","EMP","TOT","PC_WKGPOP","A","2002",57.375,
"GRC","EMP","TOT","PC_WKGPOP","A","2003",58.5,"B"
"GRC","EMP","TOT","PC_WKGPOP","A","2004",59.075,"B"
"GRC","EMP","TOT","PC_WKGPOP","A","2005",59.625,
"GRC","EMP","TOT","PC_WKGPOP","A","2006",60.55,
"GRC","EMP","TOT","PC_WKGPOP","A","2007",60.875,
"GRC","EMP","TOT","PC_WKGPOP","A","2008",61.425,"B"
"GRC","EMP","TOT","PC_WKGPOP","A","2009",60.675,
"GRC","EMP","TOT","PC_WKGPOP","A","2010",58.85,
"GRC","EMP","TOT","PC_WKGPOP","A","2011",54.85,
"GRC","EMP","TOT","PC_WKGPOP","A","2012",50.425,
"GRC","EMP","TOT","PC_WKGPOP","A","2013",48.475,
"GRC","EMP","TOT","PC_WKGPOP","A","2014",49.225,
"GRC","EMP","TOT","PC_WKGPOP","A","2015",50.7,
"GRC","EMP","TOT","PC_WKGPOP","A","2016",51.775,
"GRC","EMP","TOT","PC_WKGPOP","A","2017",53.225,
"GRC","EMP","TOT","PC_WKGPOP","A","2018",54.525,
"GRC","EMP","TOT","PC_WKGPOP","A","2019",56.125,
"GRC","EMP","TOT","PC_WKGPOP","A","2020",53.675,
"GRC","EMP","TOT","PC_WKGPOP","A","2021",57.25,
"GRC","EMP","WOMEN","PC_WKGPOP","A","1998",40.475,
"GRC","EMP","WOMEN","PC_WKGPOP","A","1999",40.975,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2000",41.65,"B"
"GRC","EMP","WOMEN","PC_WKGPOP","A","2001",41.575,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2002",43,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2003",44.275,"B"
"GRC","EMP","WOMEN","PC_WKGPOP","A","2004",45.25,"B"
"GRC","EMP","WOMEN","PC_WKGPOP","A","2005",45.975,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2006",47.3,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2007",47.675,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2008",48.575,"B"
"GRC","EMP","WOMEN","PC_WKGPOP","A","2009",48.5,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2010",47.425,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2011",44.525,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2012",41.175,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2013",39.525,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2014",40.675,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2015",42.075,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2016",42.8,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2017",43.875,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2018",44.6,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2019",46.625,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2020",44.675,
"GRC","EMP","WOMEN","PC_WKGPOP","A","2021",48.225,
"HUN","EMP","MEN","THND_PER","A","1992",2161,
"HUN","EMP","MEN","THND_PER","A","1993",2020,"B"
"HUN","EMP","MEN","THND_PER","A","1994",1953,
"HUN","EMP","MEN","THND_PER","A","1995",1951,
"HUN","EMP","MEN","THND_PER","A","1996",1951,
"HUN","EMP","MEN","THND_PER","A","1997",1970,
"HUN","EMP","MEN","THND_PER","A","1998",1985,"B"
"HUN","EMP","MEN","THND_PER","A","1999",2083.05,
"HUN","EMP","MEN","THND_PER","A","2000",2102.4,"B"
"HUN","EMP","MEN","THND_PER","A","2001",2113.65,
"HUN","EMP","MEN","THND_PER","A","2002",2112.55,
"HUN","EMP","MEN","THND_PER","A","2003",2126.475,
"HUN","EMP","MEN","THND_PER","A","2004",2117.3,"B"
"HUN","EMP","MEN","THND_PER","A","2005",2116.1,
"HUN","EMP","MEN","THND_PER","A","2006",2138.625,
"HUN","EMP","MEN","THND_PER","A","2007",2129.275,
"HUN","EMP","MEN","THND_PER","A","2008",2093.625,
"HUN","EMP","MEN","THND_PER","A","2009",2025.05,
"HUN","EMP","MEN","THND_PER","A","2010",1992.55,
"HUN","EMP","MEN","THND_PER","A","2011",2020.975,
"HUN","EMP","MEN","THND_PER","A","2012",2048.85,
"HUN","EMP","MEN","THND_PER","A","2013",2103.7,
"HUN","EMP","MEN","THND_PER","A","2014",2220.5,
"HUN","EMP","MEN","THND_PER","A","2015",2283.475,
"HUN","EMP","MEN","THND_PER","A","2016",2362.475,
"HUN","EMP","MEN","THND_PER","A","2017",2417.35,
"HUN","EMP","MEN","THND_PER","A","2018",2446.225,
"HUN","EMP","MEN","THND_PER","A","2019",2479.675,
"HUN","EMP","MEN","THND_PER","A","2020",2461,"B"
"HUN","EMP","MEN","THND_PER","A","2021",2476.125,
"HUN","EMP","TOT","THND_PER","A","1992",4026,
"HUN","EMP","TOT","THND_PER","A","1993",3770,"B"
"HUN","EMP","TOT","THND_PER","A","1994",3644,
"HUN","EMP","TOT","THND_PER","A","1995",3575,
"HUN","EMP","TOT","THND_PER","A","1996",3557,
"HUN","EMP","TOT","THND_PER","A","1997",3567,
"HUN","EMP","TOT","THND_PER","A","1998",3636,"B"
"HUN","EMP","TOT","THND_PER","A","1999",3791.475,
"HUN","EMP","TOT","THND_PER","A","2000",3829.1,"B"
"HUN","EMP","TOT","THND_PER","A","2001",3868.275,
"HUN","EMP","TOT","THND_PER","A","2002",3870.65,
"HUN","EMP","TOT","THND_PER","A","2003",3921.9,
"HUN","EMP","TOT","THND_PER","A","2004",3900.35,"B"
"HUN","EMP","TOT","THND_PER","A","2005",3901.475,
"HUN","EMP","TOT","THND_PER","A","2006",3928.375,
"HUN","EMP","TOT","THND_PER","A","2007",3901.975,
"HUN","EMP","TOT","THND_PER","A","2008",3848.325,
"HUN","EMP","TOT","THND_PER","A","2009",3747.725,
"HUN","EMP","TOT","THND_PER","A","2010",3732.4,
"HUN","EMP","TOT","THND_PER","A","2011",3759.05,
"HUN","EMP","TOT","THND_PER","A","2012",3827.2,
"HUN","EMP","TOT","THND_PER","A","2013",3892.725,
"HUN","EMP","TOT","THND_PER","A","2014",4100.825,
"HUN","EMP","TOT","THND_PER","A","2015",4210.5,
"HUN","EMP","TOT","THND_PER","A","2016",4351.65,
"HUN","EMP","TOT","THND_PER","A","2017",4421.4,
"HUN","EMP","TOT","THND_PER","A","2018",4469.475,
"HUN","EMP","TOT","THND_PER","A","2019",4512.15,
"HUN","EMP","TOT","THND_PER","A","2020",4460.45,"B"
"HUN","EMP","TOT","THND_PER","A","2021",4641.85,
"HUN","EMP","WOMEN","THND_PER","A","1992",1865,
"HUN","EMP","WOMEN","THND_PER","A","1993",1750,"B"
"HUN","EMP","WOMEN","THND_PER","A","1994",1691,
"HUN","EMP","WOMEN","THND_PER","A","1995",1624,
"HUN","EMP","WOMEN","THND_PER","A","1996",1606,
"HUN","EMP","WOMEN","THND_PER","A","1997",1597,
"HUN","EMP","WOMEN","THND_PER","A","1998",1651,"B"
"HUN","EMP","WOMEN","THND_PER","A","1999",1708.45,
"HUN","EMP","WOMEN","THND_PER","A","2000",1726.725,"B"
"HUN","EMP","WOMEN","THND_PER","A","2001",1754.625,
"HUN","EMP","WOMEN","THND_PER","A","2002",1758.05,
"HUN","EMP","WOMEN","THND_PER","A","2003",1795.4,
"HUN","EMP","WOMEN","THND_PER","A","2004",1783.05,"B"
"HUN","EMP","WOMEN","THND_PER","A","2005",1785.35,
"HUN","EMP","WOMEN","THND_PER","A","2006",1789.725,
"HUN","EMP","WOMEN","THND_PER","A","2007",1772.7,
"HUN","EMP","WOMEN","THND_PER","A","2008",1754.7,
"HUN","EMP","WOMEN","THND_PER","A","2009",1722.7,
"HUN","EMP","WOMEN","THND_PER","A","2010",1739.85,
"HUN","EMP","WOMEN","THND_PER","A","2011",1738,
"HUN","EMP","WOMEN","THND_PER","A","2012",1778.375,
"HUN","EMP","WOMEN","THND_PER","A","2013",1789.025,
"HUN","EMP","WOMEN","THND_PER","A","2014",1880.375,
"HUN","EMP","WOMEN","THND_PER","A","2015",1927.025,
"HUN","EMP","WOMEN","THND_PER","A","2016",1989.125,
"HUN","EMP","WOMEN","THND_PER","A","2017",2004.075,
"HUN","EMP","WOMEN","THND_PER","A","2018",2023.225,
"HUN","EMP","WOMEN","THND_PER","A","2019",2032.45,
"HUN","EMP","WOMEN","THND_PER","A","2020",1999.475,"B"
"HUN","EMP","WOMEN","THND_PER","A","2021",2165.7,
"HUN","EMP","MEN","PC_WKGPOP","A","1999",62.45,
"HUN","EMP","MEN","PC_WKGPOP","A","2000",63.05,"B"
"HUN","EMP","MEN","PC_WKGPOP","A","2001",62.95,
"HUN","EMP","MEN","PC_WKGPOP","A","2002",62.95,
"HUN","EMP","MEN","PC_WKGPOP","A","2003",63.45,
"HUN","EMP","MEN","PC_WKGPOP","A","2004",63.15,"B"
"HUN","EMP","MEN","PC_WKGPOP","A","2005",63.15,
"HUN","EMP","MEN","PC_WKGPOP","A","2006",63.925,
"HUN","EMP","MEN","PC_WKGPOP","A","2007",63.7,
"HUN","EMP","MEN","PC_WKGPOP","A","2008",62.725,
"HUN","EMP","MEN","PC_WKGPOP","A","2009",60.75,
"HUN","EMP","MEN","PC_WKGPOP","A","2010",59.925,
"HUN","EMP","MEN","PC_WKGPOP","A","2011",60.8,
"HUN","EMP","MEN","PC_WKGPOP","A","2012",61.65,
"HUN","EMP","MEN","PC_WKGPOP","A","2013",63.725,
"HUN","EMP","MEN","PC_WKGPOP","A","2014",67.85,
"HUN","EMP","MEN","PC_WKGPOP","A","2015",70.275,
"HUN","EMP","MEN","PC_WKGPOP","A","2016",73,
"HUN","EMP","MEN","PC_WKGPOP","A","2017",75.225,
"HUN","EMP","MEN","PC_WKGPOP","A","2018",76.3,
"HUN","EMP","MEN","PC_WKGPOP","A","2019",77.35,
"HUN","EMP","MEN","PC_WKGPOP","A","2020",77.05,
"HUN","EMP","MEN","PC_WKGPOP","A","2021",77.925,
"HUN","EMP","TOT","PC_WKGPOP","A","1999",55.55,
"HUN","EMP","TOT","PC_WKGPOP","A","2000",56.225,"B"
"HUN","EMP","TOT","PC_WKGPOP","A","2001",56.2,
"HUN","EMP","TOT","PC_WKGPOP","A","2002",56.225,
"HUN","EMP","TOT","PC_WKGPOP","A","2003",57.025,
"HUN","EMP","TOT","PC_WKGPOP","A","2004",56.75,"B"
"HUN","EMP","TOT","PC_WKGPOP","A","2005",56.9,
"HUN","EMP","TOT","PC_WKGPOP","A","2006",57.35,
"HUN","EMP","TOT","PC_WKGPOP","A","2007",57.025,
"HUN","EMP","TOT","PC_WKGPOP","A","2008",56.4,
"HUN","EMP","TOT","PC_WKGPOP","A","2009",57.2,
"HUN","EMP","TOT","PC_WKGPOP","A","2010",57.05,
"HUN","EMP","TOT","PC_WKGPOP","A","2011",57.55,
"HUN","EMP","TOT","PC_WKGPOP","A","2012",58.625,
"HUN","EMP","TOT","PC_WKGPOP","A","2013",60.125,
"HUN","EMP","TOT","PC_WKGPOP","A","2014",63.65,
"HUN","EMP","TOT","PC_WKGPOP","A","2015",65.85,
"HUN","EMP","TOT","PC_WKGPOP","A","2016",68.525,
"HUN","EMP","TOT","PC_WKGPOP","A","2017",70.175,
"HUN","EMP","TOT","PC_WKGPOP","A","2018",71.4,
"HUN","EMP","TOT","PC_WKGPOP","A","2019",72.225,
"HUN","EMP","TOT","PC_WKGPOP","A","2020",71.95,
"HUN","EMP","TOT","PC_WKGPOP","A","2021",73.075,
"HUN","EMP","WOMEN","PC_WKGPOP","A","1999",49.025,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2000",49.725,"B"
"HUN","EMP","WOMEN","PC_WKGPOP","A","2001",49.775,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2002",49.85,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2003",50.9,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2004",50.7,"B"
"HUN","EMP","WOMEN","PC_WKGPOP","A","2005",50.975,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2006",51.05,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2007",50.675,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2008",50.325,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2009",53.825,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2010",54.3,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2011",54.5,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2012",55.7,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2013",56.65,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2014",59.55,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2015",61.55,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2016",64.2,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2017",65.175,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2018",66.575,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2019",67.125,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2020",66.85,
"HUN","EMP","WOMEN","PC_WKGPOP","A","2021",68.175,
"ISL","EMP","MEN","THND_PER","A","1991",74.5,
"ISL","EMP","MEN","THND_PER","A","1992",74.3,
"ISL","EMP","MEN","THND_PER","A","1993",73.3,
"ISL","EMP","MEN","THND_PER","A","1994",73.5,
"ISL","EMP","MEN","THND_PER","A","1995",76,
"ISL","EMP","MEN","THND_PER","A","1996",76.143,
"ISL","EMP","MEN","THND_PER","A","1997",76.443,
"ISL","EMP","MEN","THND_PER","A","1998",79.06,
"ISL","EMP","MEN","THND_PER","A","1999",82.196,
"ISL","EMP","MEN","THND_PER","A","2000",83.557,
"ISL","EMP","MEN","THND_PER","A","2001",85.035,
"ISL","EMP","MEN","THND_PER","A","2002",82.969,"B"
"ISL","EMP","MEN","THND_PER","A","2003",81.65,
"ISL","EMP","MEN","THND_PER","A","2004",82.05,
"ISL","EMP","MEN","THND_PER","A","2005",85.025,
"ISL","EMP","MEN","THND_PER","A","2006",91.175,
"ISL","EMP","MEN","THND_PER","A","2007",95.9,"B"
"ISL","EMP","MEN","THND_PER","A","2008",96.375,
"ISL","EMP","MEN","THND_PER","A","2009",87.525,
"ISL","EMP","MEN","THND_PER","A","2010",86.475,
"ISL","EMP","MEN","THND_PER","A","2011",86.375,
"ISL","EMP","MEN","THND_PER","A","2012",87.425,
"ISL","EMP","MEN","THND_PER","A","2013",90.45,
"ISL","EMP","MEN","THND_PER","A","2014",92.7,
"ISL","EMP","MEN","THND_PER","A","2015",96.075,
"ISL","EMP","MEN","THND_PER","A","2016",101.225,
"ISL","EMP","MEN","THND_PER","A","2017",103.825,
"ISL","EMP","MEN","THND_PER","A","2018",106.825,
"ISL","EMP","MEN","THND_PER","A","2019",108.125,
"ISL","EMP","MEN","THND_PER","A","2020",105.025,"B"
"ISL","EMP","MEN","THND_PER","A","2021",106.85,
"ISL","EMP","TOT","THND_PER","A","1964",72.5,
"ISL","EMP","TOT","THND_PER","A","1965",75.7,
"ISL","EMP","TOT","THND_PER","A","1966",77.6,
"ISL","EMP","TOT","THND_PER","A","1967",77.3,
"ISL","EMP","TOT","THND_PER","A","1968",78,
"ISL","EMP","TOT","THND_PER","A","1969",78.7,
"ISL","EMP","TOT","THND_PER","A","1970",81.5,
"ISL","EMP","TOT","THND_PER","A","1971",85.6,
"ISL","EMP","TOT","THND_PER","A","1972",87.8,
"ISL","EMP","TOT","THND_PER","A","1973",90.2,
